,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,0.9999999999999998,0.7928968446163251,0.7379695546120499,0.7036664134711845,0.7402869864229707,0.7015219969429496,0.7044771392472869,0.7140716004380837,0.7490583658589598,0.7690908303514913,0.7833095884687471,0.8069417073006504,0.7204476765628022,0.6158259019384293,0.7156637451333225,0.8161825047123316,0.7167819104487368,0.6785923898753283,0.6941634281359745,0.6438330566363976,0.8385974962849813,0.8674279038896326,0.7950908190699942,0.6485942206658583,0.789362119415521,0.6884030863665452,0.7816554065232446,0.7031617327922116,0.6253560166005092,0.6315239342326051,0.7051675043373155,0.5312869015147236,0.6480522051521314,0.6113209429285833,0.688113746587399,0.6591904502176364,0.5249152947500515,0.790983937036118,0.7606063481847445,0.6383730875333631,0.639996763184668,0.6578257770624495,0.6160591738311317,0.6688927833722392,0.6417121146732054,0.6422163577480859,0.6299260594988141,0.5976161850390201,0.6589645660083441,0.7593971028018023,0.6223099813085332,0.625238724691806,0.6638184086888177,0.5937464632024174,0.6569879773866001,0.5881098001696046,0.6697412496769077,0.5391896902441797,0.6277090385614285,0.6284352057111507,0.7791781079466178,0.5657925579962464
1,0.7928968446163251,0.9999999999999996,0.7364809055357209,0.7582325099141332,0.7881135655134482,0.7425879008471156,0.7133371056102571,0.7384348440493862,0.7372966730398596,0.7622353528091261,0.7605021260419956,0.7239097335001137,0.7393125239019748,0.6443353185261695,0.7228915971898341,0.7515176502702721,0.7049507080003631,0.6708734814226599,0.6942747617208974,0.6932909287581257,0.7356053020431336,0.7946768635142861,0.8173760909950296,0.664676968752388,0.7992333004955188,0.6706097975067313,0.7607974004035027,0.6745978061955832,0.6145060686659953,0.6362998306503389,0.6897262051915574,0.5604071599288898,0.6393048549650941,0.6034726931416916,0.6870880657385727,0.6157690205155468,0.5694448605271566,0.6861478237924297,0.7102968561903936,0.6591815099370624,0.6107244359936876,0.6693655482395597,0.6605242029625683,0.6385979586033973,0.6123017088410658,0.6170575781324803,0.6509304034901293,0.6387103998608119,0.6278554076825668,0.7071776579231049,0.6382864230835028,0.6034143648489988,0.6798500876253672,0.635423343221094,0.6472397938071073,0.5743285680782809,0.6310676083867853,0.54082433545174,0.620955083504453,0.6719044034075512,0.741291599812586,0.5824458879830454
2,0.7379695546120499,0.7364809055357209,1.0,0.7088576651073174,0.7700407122988384,0.7355739824190239,0.7347385224404113,0.7309493512213714,0.7183406647461559,0.7095505151679189,0.7361256516663675,0.6800503229759459,0.6847732720293587,0.5744636720508232,0.6913277598624533,0.7086095187655758,0.6807520255879963,0.6476641087380811,0.6368594248553884,0.6512318875723515,0.6850972145199021,0.7790876072742823,0.7269292127853209,0.6343820376855036,0.7626079283322242,0.6507687584369659,0.6883725980934493,0.6656082721703647,0.5981460230443956,0.5696563943760619,0.698975973331754,0.5368974458577012,0.6207349674825151,0.5782618171755467,0.6769009087870728,0.547174944537574,0.5310416752329951,0.6674502124210782,0.6790169488188098,0.6485887378621372,0.5543110160062108,0.6542956815989407,0.6728465701740324,0.5974010015390413,0.5657436764982552,0.6094310766769043,0.6172286074243657,0.6284801110800063,0.5821916762331383,0.6919131879659367,0.6007751249493879,0.5969184811996295,0.6275370896948225,0.6114634768386555,0.6276152364848783,0.5417908043308797,0.589507074631155,0.4969984849112532,0.6430904080749962,0.6436512566359693,0.7114032181464844,0.5671917737702965
3,0.7036664134711845,0.7582325099141332,0.7088576651073174,1.0000000000000007,0.7073914956119493,0.7257468955059111,0.6876647354501187,0.675811843869669,0.679176302008688,0.7140511179871796,0.7037669061181335,0.6646483581766351,0.6754208676686042,0.5812807320836855,0.7005331856378045,0.6549856507262158,0.6646897811543833,0.6407540662831948,0.6624127483613047,0.6603955543172672,0.6886855804802674,0.7092752056470889,0.784095037913998,0.6141228407861558,0.7090676508769529,0.6396564492655942,0.6708496912010815,0.662561621677095,0.5834704828494406,0.5943141141053662,0.6800721025599454,0.5580611442235666,0.6120421266408625,0.5947856791689933,0.6672713435839619,0.5985689291376401,0.6191265016269769,0.6299618040890875,0.6895155479345476,0.6356867412502892,0.5986580313060222,0.6849728970179723,0.6640452380543775,0.6772429011760808,0.6172592668149157,0.5926237849794935,0.6108410679429056,0.635850412793681,0.5764591139062822,0.653379224042913,0.6241210448921389,0.5908431764329876,0.6207955356148426,0.6299391114696485,0.6399370354492748,0.5551168758051419,0.6119915028254345,0.5925851644221416,0.5836570465078017,0.6537329109244493,0.7017180701521147,0.6244823653539369
4,0.7402869864229707,0.7881135655134482,0.7700407122988384,0.7073914956119493,0.9999999999999997,0.674423854711893,0.7104725181462752,0.84155011129709,0.7379258504214932,0.6880332805124337,0.7641400883036341,0.6599458240439883,0.7141453580722228,0.590491458086268,0.7101637782486876,0.692287575799467,0.6681312060564236,0.6685745428839529,0.6597489105127694,0.6329502902685127,0.6961475046225266,0.8199379098178445,0.7204524442059459,0.6059803048203081,0.737027417401784,0.6485426520841021,0.7426342804335266,0.6504462023681911,0.5943155233753697,0.6166021315022128,0.6687762870666689,0.5564028066053266,0.6018295077439139,0.5856100169399956,0.6488289212272831,0.6207476116271433,0.5469773975359761,0.6506191807957901,0.6690794045220059,0.6640737673405823,0.5696420873191023,0.6355481671279153,0.6568742334600832,0.6252779395291203,0.5878719581639049,0.6214104306750874,0.6793010744475045,0.6617820992554565,0.5957930606299336,0.6711141192417683,0.684211237950022,0.5926962395380484,0.6511374132230302,0.6514509282403017,0.6577064875928708,0.5790385378881548,0.5998223089371743,0.5633208731130488,0.6061388399304386,0.6457188598109371,0.7148525688533952,0.5851944130880821
5,0.7015219969429496,0.7425879008471156,0.7355739824190239,0.7257468955059111,0.674423854711893,0.9999999999999998,0.722191025045964,0.6630202315695024,0.6813700249944291,0.7543852156332524,0.7146391119222582,0.6677606315731079,0.6567850870304895,0.6177968582784814,0.6490554048022454,0.659454962160092,0.6380255656939775,0.6620936141641528,0.6396809155461374,0.6474023899727416,0.6506168091982343,0.7096294132439166,0.8086717406389331,0.5835839511225043,0.7000880532937398,0.6284964645028551,0.6721731504492425,0.6236095271925282,0.5796560758579961,0.5764583195718355,0.6724046780730275,0.5393049904231527,0.588588277105153,0.6186135120690015,0.6532224761516159,0.5343007314842025,0.6045709216832121,0.6244580899305274,0.6581459207615483,0.6366781016543193,0.5664343410893975,0.6305291775471291,0.6106910225679677,0.58444809405903,0.5880514564477359,0.581359048166404,0.5751478812642957,0.6194160155428746,0.5810610610269166,0.6672360298457136,0.6005198351486248,0.5666826660091677,0.6450828395051112,0.6060620359574252,0.6235474688573407,0.5319809956380013,0.6001615717998202,0.5451117249510339,0.6094964664689785,0.6760682383305023,0.6847062030504746,0.5653725933887388
6,0.7044771392472869,0.7133371056102571,0.7347385224404113,0.6876647354501187,0.7104725181462752,0.722191025045964,0.9999999999999996,0.66930269169248,0.6829940004671584,0.7125912182917363,0.697817637747037,0.6364540639065587,0.7190316367545027,0.5595714735284365,0.6281714433407979,0.6703000165806637,0.6556918177917849,0.8025972001011744,0.6665833889496072,0.6037845578817865,0.7210187427256902,0.7363345394056288,0.7535065967767957,0.5906285093308947,0.6857397974475266,0.5828832657022095,0.624426183624441,0.6093987315916368,0.5478821872066061,0.6074251560435013,0.6250965196558944,0.5171928638366592,0.6158821937452186,0.586573055582195,0.6343542340883825,0.6069905791483468,0.5359490663420815,0.6406941130952873,0.7167037754741972,0.5929534633433986,0.5253728967202628,0.6572041718939594,0.6724779606425574,0.6343832814255048,0.578283517201349,0.6053630715000576,0.6253267104029402,0.6508687249016089,0.5329533886606049,0.6449525641086296,0.6084331298008849,0.5627136415064893,0.6730213224034465,0.5593025067011682,0.6241090893210164,0.49030514520269053,0.6210543799636458,0.51620717759442,0.5696547640261568,0.578483988712149,0.731811210810053,0.5461916019169211
7,0.7140716004380837,0.7384348440493862,0.7309493512213714,0.675811843869669,0.84155011129709,0.6630202315695024,0.66930269169248,0.9999999999999998,0.7293921813407542,0.6699544421478737,0.7610702345809276,0.6776510019793973,0.670612198497256,0.5990854519417883,0.6912375783414749,0.6776689710393182,0.6385810015273649,0.6537639388368088,0.6441228635614166,0.6235541242396041,0.6608654807800842,0.8105384164992089,0.7094696398070605,0.6108716799544363,0.712731339216288,0.6592812548701211,0.7090101270971008,0.6525837032189579,0.6126767701060462,0.5894283772823321,0.678661893102988,0.5740408784210675,0.6077531099679531,0.5705170999751422,0.6560504160327428,0.5457761094011846,0.6251812353922243,0.6746687219640433,0.6506726732344357,0.6854083305662063,0.6148655475387981,0.6590768784193771,0.6752660687923031,0.6311477122989688,0.5869111990315037,0.6226203316973551,0.6546231359137852,0.6676311997844001,0.6279420383206116,0.6828852855502467,0.6289119116518306,0.5934014730608836,0.6125641697829434,0.6567764153170437,0.6403891618194356,0.5683735250649159,0.622155712840203,0.6006490016888298,0.6311888727146434,0.6884324856835795,0.6804836600701998,0.5699106830440294
8,0.7490583658589598,0.7372966730398596,0.7183406647461559,0.679176302008688,0.7379258504214932,0.6813700249944291,0.6829940004671584,0.7293921813407542,1.0,0.6948987864659966,0.7172111624104642,0.663672146868657,0.6977176432480202,0.5749141401343888,0.6574155363971986,0.6883880449400638,0.6800465231339896,0.6718673997688749,0.6607858373903995,0.6413118375437126,0.7122674531506608,0.7747237405522303,0.7280788577633818,0.641451529825611,0.7099085960169996,0.6525160809673344,0.7156455491044836,0.6429419170892199,0.5668360714046182,0.5605198993434222,0.6721561703369573,0.5633206850449302,0.6116826563603042,0.5786895346342891,0.6823363458210762,0.5896401957583624,0.5390973165599351,0.6628554697465122,0.6713704443567847,0.6297688718960139,0.5837487194370623,0.629541637407862,0.6132526447841249,0.6298314638117382,0.5839929565303796,0.6661530050814615,0.5954032585112777,0.5912119664375308,0.5969190283431209,0.6678379405948691,0.6557386003000852,0.5879661925071791,0.6260069930700378,0.6041417590734243,0.6810446123638034,0.5840811276022853,0.5726975855384735,0.5349101616968465,0.6020040705276412,0.6330301875399468,0.7109715772933569,0.550929522224346
9,0.7690908303514913,0.7622353528091261,0.7095505151679189,0.7140511179871796,0.6880332805124337,0.7543852156332524,0.7125912182917363,0.6699544421478737,0.6948987864659966,1.0000000000000009,0.749688713489764,0.7206779501433078,0.6924049937991795,0.706072458241353,0.7058697036752596,0.7339183399448337,0.7165709210854229,0.7037779108275304,0.6588560353940475,0.7064803393488762,0.7685064745329384,0.7903258481699748,0.8964430545103547,0.6564609683489052,0.7557689556157411,0.6293202186587554,0.7011173449267293,0.60880977530728,0.5827558675434338,0.6185830637909855,0.6480312292085195,0.4922636398591426,0.5814223567412843,0.5559707614615478,0.6637887776142467,0.6026558952080147,0.5567402398990686,0.6786860237547554,0.7464952115061801,0.6220816999112411,0.5575060618881152,0.5739802846781825,0.5892907389111602,0.6143247382693073,0.5850921453823532,0.5865495383364906,0.5650102653140413,0.5803618590418708,0.598580984011408,0.684206180247348,0.576832630881868,0.5754365048768916,0.6132183380452265,0.5609381802595905,0.6294930447978093,0.531048141512679,0.6106349558999508,0.5733222461798002,0.6133534796720127,0.6537542282924498,0.7078133894344054,0.552440244012503
10,0.7833095884687471,0.7605021260419956,0.7361256516663675,0.7037669061181335,0.7641400883036341,0.7146391119222582,0.697817637747037,0.7610702345809276,0.7172111624104642,0.749688713489764,0.9999999999999999,0.7495314312139674,0.7337202434350854,0.6555666193762724,0.7350183463521982,0.7254143220221883,0.7024161478596783,0.7048239991769312,0.7133390590719655,0.6682143442913075,0.7374438618675607,0.811913084198392,0.784266930356192,0.6160882102218942,0.744042058938903,0.6660691585593453,0.7459371615490978,0.6857187876073622,0.6718456776209445,0.6236805878768485,0.6850434299932704,0.5639727089057754,0.6797625383084079,0.5812577396122541,0.688022702516452,0.6042477351551309,0.5829824257958489,0.6566259970679187,0.697772174681649,0.6496720489257662,0.6153923395653309,0.6712412341743693,0.6389295434961535,0.6668862477448418,0.5850533054455042,0.630370954518993,0.6373839178700019,0.6449243702715349,0.6548222874654162,0.6875410015426779,0.630172438500921,0.6235292001844435,0.6651649729468537,0.6754273242514766,0.6445555069812292,0.5911308200165442,0.6562272828336034,0.5482690418909811,0.634485312159281,0.6763891335954582,0.7098114701254593,0.5726296194742284
11,0.8069417073006504,0.7239097335001137,0.6800503229759459,0.6646483581766351,0.6599458240439883,0.6677606315731079,0.6364540639065587,0.6776510019793973,0.663672146868657,0.7206779501433078,0.7495314312139674,0.9999999999999997,0.7344632824314161,0.6778412755618031,0.7732284634279959,0.8212134391891226,0.7296279475780152,0.6434356794596934,0.7419757894650363,0.674429853991124,0.8043442388904173,0.7866782607298484,0.7607384014834176,0.6530545105978258,0.8065953235974123,0.7329851762749272,0.6946580307796799,0.7487417363374319,0.6746425245557466,0.6280394522882885,0.7626770128633673,0.6208837351094627,0.7106462643701386,0.6589753143147723,0.7363027022133506,0.6440374666392391,0.6123426770910552,0.793053551965466,0.7051311015401887,0.6804253746092654,0.6979319532481824,0.7059562303502412,0.658348432729181,0.6589785683017049,0.6718851656043427,0.7054188773557973,0.6907742847679921,0.6434686972637739,0.7034243319993264,0.8580489209098209,0.6737771680143995,0.6669748732262718,0.673238269041309,0.6507809731582327,0.6945260976183295,0.6037461869014803,0.7036649873636228,0.622469796938115,0.718145306110174,0.7080159946533802,0.7490157451511055,0.6140069490497966
12,0.7204476765628022,0.7393125239019748,0.6847732720293587,0.6754208676686042,0.7141453580722228,0.6567850870304895,0.7190316367545027,0.670612198497256,0.6977176432480202,0.6924049937991795,0.7337202434350854,0.7344632824314161,1.0000000000000004,0.6007851128508068,0.7575108367397276,0.7441430213587777,0.7693397965609113,0.672842990077873,0.7619093489818559,0.6276700260389058,0.819177026044474,0.7577635838986081,0.7363255662311292,0.6038485579649843,0.7486293674621436,0.6806928864135049,0.6695779750449852,0.7256189950017752,0.6315511683325424,0.6336189990949403,0.741483773388057,0.5885789014765901,0.6828201531807938,0.5992898148309529,0.7276790144059028,0.6715013927474108,0.6283054392689641,0.682656241033935,0.7309565042618869,0.7236361722692581,0.6398190068855998,0.7200016590955983,0.6952743621728934,0.6744328877034346,0.6581694399029074,0.7052118716176303,0.7068155781969578,0.6784195666135003,0.6896090885391853,0.6840796991037548,0.7011096785033187,0.6857323875674922,0.8752196587115585,0.6552811482937517,0.7631208065490457,0.5698436537154602,0.6688210025307689,0.5891713141444803,0.6158483835672831,0.693495883784502,0.796648483488783,0.6384278744969423
13,0.6158259019384293,0.6443353185261695,0.5744636720508232,0.5812807320836855,0.590491458086268,0.6177968582784814,0.5595714735284365,0.5990854519417883,0.5749141401343888,0.706072458241353,0.6555666193762724,0.6778412755618031,0.6007851128508068,1.0000000000000004,0.639464624940847,0.6521803318637418,0.6309509517141554,0.5604005396266782,0.6257112179651064,0.658339058098954,0.6011185571143891,0.6234023811805137,0.7266219728158418,0.6022538499242566,0.6682018047781816,0.6340722050028799,0.6040173081151429,0.5877530813778405,0.5767076819529384,0.5609488557380716,0.5869089520707864,0.5261045813802071,0.5482283855179886,0.5828992779734429,0.5912580967526042,0.5522617171068052,0.5545691150648153,0.6117644194386036,0.5818151190357475,0.5912244001718091,0.5739758191621053,0.5443514058192159,0.5382117082838607,0.5333988663762612,0.5552455757984929,0.5446341873562863,0.5635895881006517,0.552271171849645,0.5943436161336237,0.6205281359962884,0.5661254781423423,0.5539011139705141,0.5421358411780953,0.5861643449146634,0.553851999721845,0.5075981506539808,0.5827101494407083,0.6083057398572649,0.5637604890920576,0.602959061399505,0.610946544463831,0.5430488111713573
14,0.7156637451333225,0.7228915971898341,0.6913277598624533,0.7005331856378045,0.7101637782486876,0.6490554048022454,0.6281714433407979,0.6912375783414749,0.6574155363971986,0.7058697036752596,0.7350183463521982,0.7732284634279959,0.7575108367397276,0.639464624940847,1.0000000000000009,0.7879501378020217,0.7623683882049725,0.6581845575424012,0.7517729384930808,0.6558640548608844,0.7464300386787776,0.7521980023877135,0.7460820011154375,0.6048199390507951,0.7709931121079378,0.7138702225840052,0.7013000377508889,0.708896440802575,0.6625558583043765,0.6492839870493403,0.7446929443574839,0.6015980697176109,0.669850204076753,0.6489104083048681,0.7110698976364509,0.635761906228523,0.6535943856531392,0.6750348400909291,0.7161270057073408,0.723271643799557,0.6774711619315219,0.7101784895100415,0.7600975085018611,0.6393319049816084,0.6972884163002334,0.7109939596986437,0.7093765365398845,0.8030972401518784,0.7459126068770081,0.683696100999993,0.7008420027587812,0.7013779311443917,0.6854575697664161,0.7602388067502803,0.7167171025480286,0.6156504440976279,0.7005708608809079,0.6367697376151151,0.6704830223289285,0.6962631813156024,0.7688001972088427,0.681643729150832
15,0.8161825047123316,0.7515176502702721,0.7086095187655758,0.6549856507262158,0.692287575799467,0.659454962160092,0.6703000165806637,0.6776689710393182,0.6883880449400638,0.7339183399448337,0.7254143220221883,0.8212134391891226,0.7441430213587777,0.6521803318637418,0.7879501378020217,1.0000000000000002,0.742398811655215,0.6534093547009412,0.6966633845016695,0.6549002186187506,0.8252210849890804,0.8228429086340098,0.7748903594122184,0.6629449565177472,0.8151797089718498,0.6815660856718312,0.7130351296769156,0.6965162298022434,0.6366823286025886,0.6377445572123974,0.7241248219554643,0.5483620606571594,0.6542086271187165,0.6127781773330452,0.6921473892599449,0.635861100433713,0.5601752221054439,0.8146574157925017,0.7565868647383436,0.6937455819493247,0.631967662126401,0.6740372933761006,0.6305690418657013,0.6796937463260438,0.6546802121346853,0.677411517430945,0.6598800523808512,0.6366130754442095,0.6910401907012002,0.7987454083837873,0.6566606763802505,0.6923177640399516,0.6865724757145114,0.6273156860407112,0.7005873203946547,0.5759110172793157,0.6727178608448667,0.5493156295059736,0.7948904409826317,0.6541553767099622,0.7732049492448707,0.5970868261264628
16,0.7167819104487368,0.7049507080003631,0.6807520255879963,0.6646897811543833,0.6681312060564236,0.6380255656939775,0.6556918177917849,0.6385810015273649,0.6800465231339896,0.7165709210854229,0.7024161478596783,0.7296279475780152,0.7693397965609113,0.6309509517141554,0.7623683882049725,0.742398811655215,0.9999999999999996,0.6499556570129941,0.7776916246637353,0.622225784317938,0.7888500102077524,0.7486845305074876,0.7355148792111923,0.6005302373321777,0.7367096101918112,0.6786630419226485,0.6627658391507594,0.6926743617739792,0.6208549394891574,0.6213321273655611,0.739392012980294,0.5606071816029639,0.6628183592028605,0.5840310682495083,0.7084457701735333,0.6870388119773336,0.6307060195109486,0.6750686638157977,0.7921219625165395,0.6988060008367248,0.641229710660013,0.6462330778101348,0.6408342040588797,0.6936747345064731,0.672862441866307,0.6850819810130957,0.669826574004154,0.6450726487860323,0.6740432828687095,0.6930874819479912,0.7437006670021056,0.6931088246407657,0.7000542092719326,0.6088388434212302,0.7191332342079814,0.5822777362030733,0.6652577531507106,0.5957475196419693,0.6177542790397788,0.6834951528386609,0.7633051662287815,0.649114564831758
17,0.6785923898753283,0.6708734814226599,0.6476641087380811,0.6407540662831948,0.6685745428839529,0.6620936141641528,0.8025972001011744,0.6537639388368088,0.6718673997688749,0.7037779108275304,0.7048239991769312,0.6434356794596934,0.672842990077873,0.5604005396266782,0.6581845575424012,0.6534093547009412,0.6499556570129941,0.9999999999999997,0.6458150312984309,0.5924996820961248,0.6787003641237341,0.7244155473689566,0.7210984642541878,0.5456963827689795,0.6649803961228276,0.5822527128833558,0.6596243393788278,0.5879400979334579,0.6008630940325603,0.5828127996987664,0.6002482447079848,0.4786477430986129,0.6125414390638556,0.555227812316982,0.6068155393765352,0.5896267517245369,0.5255632348488918,0.6122625597537593,0.6688015822162874,0.5884126537049209,0.5648826368163042,0.5766029677050263,0.5796628964374585,0.60158367673734,0.6114005305158324,0.5772163119037219,0.5741430872784244,0.6195832639140291,0.5842652777241619,0.603325517301405,0.5832546197540002,0.5624774493508915,0.616522722328322,0.5706522463785735,0.6154693350439524,0.48628210182637904,0.6480393933278641,0.5302793657462128,0.5646850299225907,0.5619764289316703,0.6660952590596334,0.5194316277523405
18,0.6941634281359745,0.6942747617208974,0.6368594248553884,0.6624127483613047,0.6597489105127694,0.6396809155461374,0.6665833889496072,0.6441228635614166,0.6607858373903995,0.6588560353940475,0.7133390590719655,0.7419757894650363,0.7619093489818559,0.6257112179651064,0.7517729384930808,0.6966633845016695,0.7776916246637353,0.6458150312984309,0.9999999999999998,0.6077315952250706,0.7524355940741282,0.7129562197478632,0.7002517601831942,0.5856796702411213,0.7180704669316403,0.7638555183355842,0.6608889139001105,0.7610723176841161,0.7086790806438434,0.6886260540488826,0.7816555953376195,0.6820596586783716,0.7292742243806174,0.6795710347442958,0.7791825901354581,0.7244801146386748,0.6751283313048748,0.6301432173022635,0.7331271283109905,0.7058165916323065,0.7344749928696468,0.7638153719943275,0.7207103695597201,0.7004934406371351,0.7400853969427195,0.6859348816930475,0.6690218018001625,0.6801167175966525,0.7075057255501787,0.6587303218152676,0.7645360115258588,0.6755544957169318,0.693013163488793,0.7192498831764791,0.6982900168803167,0.5940460980039876,0.7291076815677117,0.6047689536206565,0.6169078306585546,0.7176292119819431,0.7794381030044563,0.6781733918414732
19,0.6438330566363976,0.6932909287581257,0.6512318875723515,0.6603955543172672,0.6329502902685127,0.6474023899727416,0.6037845578817865,0.6235541242396041,0.6413118375437126,0.7064803393488762,0.6682143442913075,0.674429853991124,0.6276700260389058,0.658339058098954,0.6558640548608844,0.6549002186187506,0.622225784317938,0.5924996820961248,0.6077315952250706,1.0000000000000002,0.6021884983543369,0.6540931382883783,0.7379931475009271,0.6991279819058025,0.6973268104497958,0.6095022680780761,0.6358224009167105,0.5955284332746321,0.5546201779392163,0.5544510901353161,0.598536867248703,0.5219403632310898,0.5425841359976523,0.5884587842308413,0.5884904320354024,0.5387375715568448,0.5407311851463192,0.6052483713770583,0.5856362617826092,0.5787009990012637,0.5523076689543243,0.5704025693834242,0.5538586976017282,0.5248519553463654,0.5652174633411821,0.5799390517810128,0.5431501778461636,0.5440661118798895,0.5727966526086445,0.6178885854059275,0.5591808922503845,0.5269611372717425,0.5416824648316971,0.5629387860335633,0.5590827755789386,0.5201548967857184,0.5865448566827268,0.5640785715752185,0.5742575600197808,0.6083479166378936,0.6267875652378272,0.524857503576266
